ts,demand_mw,price_inr_mwh,inflow_mwh
2025-11-26 18:00:00,3828.96,5424.07,152.324
2025-11-26 18:15:00,3844.05,5674.52,151.408
2025-11-26 18:30:00,3995.13,6473.39,150.481
2025-11-26 18:45:00,4201.4,6542.84,149.553
2025-11-26 19:00:00,4335.12,7367.6,148.632
2025-11-26 19:15:00,4365.04,7447.26,147.728
2025-11-26 19:30:00,4404.61,7782.81,146.846
2025-11-26 19:45:00,4370.1,8428.02,145.995
2025-11-26 20:00:00,4309.59,8069.35,145.179
2025-11-26 20:15:00,4342.05,8109.66,144.402
2025-11-26 20:30:00,4335.66,7843.66,143.669
2025-11-26 20:45:00,4321.56,7965.93,142.982
2025-11-26 21:00:00,4351.92,7544.18,142.342
2025-11-26 21:15:00,4433.79,6838.79,141.75
2025-11-26 21:30:00,4451.5,6182.1,141.206
2025-11-26 21:45:00,4545.27,6041.55,140.71
2025-11-26 22:00:00,4624.09,5534.99,140.26
2025-11-26 22:15:00,4518.02,4862.49,139.855
2025-11-26 22:30:00,4500.88,4615.52,139.492
2025-11-26 22:45:00,4411.08,4457.75,139.169
2025-11-26 23:00:00,4491.09,4408.36,138.883
2025-11-26 23:15:00,4458.38,4146.87,138.632
2025-11-26 23:30:00,4341.45,3891.93,138.413
2025-11-26 23:45:00,4382.15,3946.89,138.222
2025-11-27 00:00:00,4152.74,4144.67,96.651
2025-11-27 00:15:00,4140.22,4033.24,96.651
2025-11-27 00:30:00,4004.38,4037.49,96.652
2025-11-27 00:45:00,3980.93,4309.98,96.653
2025-11-27 01:00:00,3855.89,4281.74,96.655
2025-11-27 01:15:00,3880.19,4090.94,96.657
2025-11-27 01:30:00,3731.06,3974.5,96.659
2025-11-27 01:45:00,3725.8,4261.87,96.662
2025-11-27 02:00:00,3726.59,4173.65,96.667
2025-11-27 02:15:00,3655.95,4067.43,96.672
2025-11-27 02:30:00,3529.85,3993.89,96.678
2025-11-27 02:45:00,3552.13,4000.93,96.687
2025-11-27 03:00:00,3527.01,3944.97,96.697
2025-11-27 03:15:00,3481.32,4243.23,96.71
2025-11-27 03:30:00,3478.24,4118.02,96.726
2025-11-27 03:45:00,3403.43,4269.63,96.745
2025-11-27 04:00:00,3329.25,4258.52,96.769
2025-11-27 04:15:00,3379.18,4104.52,96.799
2025-11-27 04:30:00,3326.0,4027.23,96.834
2025-11-27 04:45:00,3356.67,4034.37,96.877
2025-11-27 05:00:00,3384.42,3946.21,96.928
2025-11-27 05:15:00,3359.62,4246.28,96.989
2025-11-27 05:30:00,3304.76,4168.77,97.062
2025-11-27 05:45:00,3400.59,4410.87,97.147
2025-11-27 06:00:00,3400.67,4068.01,97.246
2025-11-27 06:15:00,3328.2,4528.88,97.363
2025-11-27 06:30:00,3341.52,4544.68,97.497
2025-11-27 06:45:00,3358.17,4418.55,97.652
2025-11-27 07:00:00,3279.21,4453.78,97.829
2025-11-27 07:15:00,3266.83,4950.55,98.03
2025-11-27 07:30:00,3236.64,4984.1,98.257
2025-11-27 07:45:00,3163.67,5131.97,98.513
2025-11-27 08:00:00,3117.0,5326.18,98.798
2025-11-27 08:15:00,3118.83,5198.2,99.115
2025-11-27 08:30:00,3127.81,5339.26,99.465
2025-11-27 08:45:00,3090.09,4974.25,99.848
2025-11-27 09:00:00,3165.28,4793.2,100.264
2025-11-27 09:15:00,3233.35,4856.01,100.715
2025-11-27 09:30:00,3188.27,4616.27,101.199
2025-11-27 09:45:00,3268.46,4674.89,101.716
2025-11-27 10:00:00,3316.84,4058.85,102.263
2025-11-27 10:15:00,3267.46,4014.39,102.838
2025-11-27 10:30:00,3254.44,3731.71,103.438
2025-11-27 10:45:00,3312.49,3526.37,104.058
2025-11-27 11:00:00,3283.53,3336.54,104.695
2025-11-27 11:15:00,3296.81,3065.9,105.344
2025-11-27 11:30:00,3252.78,3019.88,105.998
2025-11-27 11:45:00,3245.12,2881.81,106.651
2025-11-27 12:00:00,3272.69,2640.06,107.296
2025-11-27 12:15:00,3350.29,2749.75,107.926
2025-11-27 12:30:00,3362.43,2511.74,108.534
2025-11-27 12:45:00,3298.74,2453.81,109.112
2025-11-27 13:00:00,3327.98,2562.75,109.653
2025-11-27 13:15:00,3312.64,2429.69,110.15
2025-11-27 13:30:00,3375.12,2481.23,110.596
2025-11-27 13:45:00,3390.14,2584.67,110.985
2025-11-27 14:00:00,3451.36,2775.77,111.311
2025-11-27 14:15:00,3548.3,2906.27,111.57
2025-11-27 14:30:00,3734.24,3063.13,111.757
2025-11-27 14:45:00,3754.81,3056.95,111.871
2025-11-27 15:00:00,3759.51,3157.66,111.909
2025-11-27 15:15:00,3877.9,3262.16,111.871
2025-11-27 15:30:00,3869.96,3501.33,111.757
2025-11-27 15:45:00,3913.83,3715.42,111.57
2025-11-27 16:00:00,3837.23,3686.23,111.311
2025-11-27 16:15:00,3834.58,4042.85,110.985
2025-11-27 16:30:00,3890.81,4119.13,110.596
2025-11-27 16:45:00,3913.21,4071.48,110.15
2025-11-27 17:00:00,3816.15,4447.1,109.653
2025-11-27 17:15:00,3911.56,4502.3,109.112
2025-11-27 17:30:00,3806.55,4977.9,108.534
2025-11-27 17:45:00,3786.81,5554.0,107.926
2025-11-27 18:00:00,3863.26,5932.98,107.296
2025-11-27 18:15:00,3820.63,6099.75,106.651
2025-11-27 18:30:00,3991.14,7108.18,105.998
2025-11-27 18:45:00,4159.44,7263.69,105.344
2025-11-27 19:00:00,4336.0,7454.22,104.695
2025-11-27 19:15:00,4293.56,8164.03,104.058
2025-11-27 19:30:00,4291.78,8381.58,103.438
2025-11-27 19:45:00,4329.5,9211.84,102.838
2025-11-27 20:00:00,4355.76,9139.33,102.263
2025-11-27 20:15:00,4292.2,8678.29,101.716
2025-11-27 20:30:00,4283.77,8426.27,101.199
2025-11-27 20:45:00,4251.02,8084.85,100.715
2025-11-27 21:00:00,4285.93,8072.2,100.264
2025-11-27 21:15:00,4366.09,7294.73,99.848
2025-11-27 21:30:00,4442.78,6585.22,99.465
2025-11-27 21:45:00,4471.75,6487.11,99.115
2025-11-27 22:00:00,4564.22,5808.21,98.798
2025-11-27 22:15:00,4521.66,10000.0,98.513
2025-11-27 22:30:00,4388.7,4888.37,98.257
2025-11-27 22:45:00,4453.56,4928.75,98.03
2025-11-27 23:00:00,4399.88,4470.13,97.829
2025-11-27 23:15:00,4412.07,4328.59,97.652
2025-11-27 23:30:00,4400.37,4195.49,97.497
2025-11-27 23:45:00,4280.77,4257.13,97.363
2025-11-28 00:00:00,4228.59,3729.37,92.363
2025-11-28 00:15:00,4201.12,3880.54,92.364
2025-11-28 00:30:00,4089.9,3827.52,92.365
2025-11-28 00:45:00,3984.09,3747.53,92.366
2025-11-28 01:00:00,3920.29,3781.28,92.367
2025-11-28 01:15:00,3856.69,3761.49,92.369
2025-11-28 01:30:00,3802.83,3784.17,92.371
2025-11-28 01:45:00,3744.74,3832.66,92.375
2025-11-28 02:00:00,3663.75,3691.22,92.378
2025-11-28 02:15:00,3706.97,3676.68,92.383
2025-11-28 02:30:00,3596.56,3560.83,92.39
2025-11-28 02:45:00,3558.04,3745.7,92.398
2025-11-28 03:00:00,3542.26,3590.31,92.407
2025-11-28 03:15:00,3457.82,3804.05,92.42
2025-11-28 03:30:00,3427.65,3848.3,92.435
2025-11-28 03:45:00,3469.3,3807.75,92.454
2025-11-28 04:00:00,3428.65,3605.88,92.477
2025-11-28 04:15:00,3427.2,3564.67,92.505
2025-11-28 04:30:00,3416.26,3849.9,92.539
2025-11-28 04:45:00,3392.91,3584.73,92.58
2025-11-28 05:00:00,3349.87,3545.96,92.629
2025-11-28 05:15:00,3342.13,3908.67,92.687
2025-11-28 05:30:00,3415.47,3572.19,92.756
2025-11-28 05:45:00,3384.4,3665.95,92.837
2025-11-28 06:00:00,3404.83,3693.15,92.933
2025-11-28 06:15:00,3444.97,3934.97,93.044
2025-11-28 06:30:00,3360.42,3860.59,93.172
2025-11-28 06:45:00,3394.06,4271.74,93.32
2025-11-28 07:00:00,3301.05,4112.7,93.489
2025-11-28 07:15:00,3312.13,4096.61,93.681
2025-11-28 07:30:00,3247.14,4461.1,93.899
2025-11-28 07:45:00,3188.04,4511.34,94.143
2025-11-28 08:00:00,3162.41,4792.68,94.416
2025-11-28 08:15:00,3135.57,4519.6,94.719
2025-11-28 08:30:00,3175.83,4539.23,95.052
2025-11-28 08:45:00,3201.42,4626.91,95.418
2025-11-28 09:00:00,3192.96,4584.58,95.817
2025-11-28 09:15:00,3273.89,4490.68,96.248
2025-11-28 09:30:00,3279.73,4110.98,96.71
2025-11-28 09:45:00,3346.71,4204.27,97.204
2025-11-28 10:00:00,3334.86,4001.34,97.726
2025-11-28 10:15:00,3328.25,3711.08,98.276
2025-11-28 10:30:00,3333.54,3496.43,98.849
2025-11-28 10:45:00,3343.27,3337.56,99.442
2025-11-28 11:00:00,3296.62,3062.6,100.051
2025-11-28 11:15:00,3305.16,2966.68,100.671
2025-11-28 11:30:00,3297.57,2770.62,101.296
2025-11-28 11:45:00,3274.49,2639.98,101.92
2025-11-28 12:00:00,3299.19,2550.0,102.536
2025-11-28 12:15:00,3324.05,2371.05,103.138
2025-11-28 12:30:00,3349.42,2220.88,103.719
2025-11-28 12:45:00,3325.15,2322.15,104.272
2025-11-28 13:00:00,3291.36,2172.14,104.789
2025-11-28 13:15:00,3319.25,2361.77,105.264
2025-11-28 13:30:00,3390.83,2316.35,105.69
2025-11-28 13:45:00,3440.69,2393.89,106.061
2025-11-28 14:00:00,3534.33,2345.92,106.373
2025-11-28 14:15:00,3643.67,2667.47,106.62
2025-11-28 14:30:00,3719.26,2691.13,106.8
2025-11-28 14:45:00,3759.64,2866.31,106.909
2025-11-28 15:00:00,3817.4,2763.58,106.945
2025-11-28 15:15:00,3879.76,3079.92,106.909
2025-11-28 15:30:00,3905.68,3126.07,106.8
2025-11-28 15:45:00,3916.25,3239.07,106.62
2025-11-28 16:00:00,3933.23,3509.46,106.373
2025-11-28 16:15:00,3903.61,3385.96,106.061
2025-11-28 16:30:00,3958.67,3762.28,105.69
2025-11-28 16:45:00,3889.02,3879.71,105.264
2025-11-28 17:00:00,3957.06,3992.35,104.789
2025-11-28 17:15:00,3900.37,4211.79,104.272
2025-11-28 17:30:00,3847.03,4327.87,103.719
2025-11-28 17:45:00,3865.95,4937.53,103.138
2025-11-28 18:00:00,3866.77,5254.52,102.536
2025-11-28 18:15:00,3922.56,5458.12,101.92
2025-11-28 18:30:00,4031.11,6044.25,101.296
2025-11-28 18:45:00,4165.3,6811.29,100.671
2025-11-28 19:00:00,4324.44,6722.76,100.051
2025-11-28 19:15:00,4374.16,7616.72,99.442
2025-11-28 19:30:00,4381.64,7833.14,98.849
2025-11-28 19:45:00,4327.12,7854.48,98.276
2025-11-28 20:00:00,4305.83,8244.36,97.726
2025-11-28 20:15:00,4338.22,7578.69,97.204
2025-11-28 20:30:00,4309.76,7728.23,96.71
2025-11-28 20:45:00,4319.67,7265.72,96.248
2025-11-28 21:00:00,4297.39,6948.9,95.817
2025-11-28 21:15:00,4399.59,6512.31,95.418
2025-11-28 21:30:00,4427.85,6114.49,95.052
2025-11-28 21:45:00,4505.44,5703.44,94.719
2025-11-28 22:00:00,4584.98,5118.77,94.416
2025-11-28 22:15:00,4537.95,5115.16,94.143
2025-11-28 22:30:00,4458.24,4621.06,93.899
2025-11-28 22:45:00,4523.15,4409.4,93.681
2025-11-28 23:00:00,4400.2,4277.39,93.489
2025-11-28 23:15:00,4443.46,4105.54,93.32
2025-11-28 23:30:00,4438.99,3778.49,93.172
2025-11-28 23:45:00,4389.3,3798.48,93.044
2025-11-29 00:00:00,3978.31,3756.49,127.474
2025-11-29 00:15:00,3955.61,4055.78,127.475
2025-11-29 00:30:00,3849.95,4039.22,127.476
2025-11-29 00:45:00,3832.73,3923.62,127.478
2025-11-29 01:00:00,3694.98,3785.86,127.48
2025-11-29 01:15:00,3641.56,4011.06,127.482
2025-11-29 01:30:00,3657.56,3664.99,127.486
2025-11-29 01:45:00,3594.75,3747.31,127.49
2025-11-29 02:00:00,3535.29,4025.13,127.495
2025-11-29 02:15:00,3482.44,3809.55,127.502
2025-11-29 02:30:00,3381.23,3778.7,127.511
2025-11-29 02:45:00,3415.96,3959.21,127.522
2025-11-29 03:00:00,3390.54,3838.4,127.535
2025-11-29 03:15:00,3362.31,3697.96,127.552
2025-11-29 03:30:00,3246.71,3852.78,127.573
2025-11-29 03:45:00,3298.22,3952.31,127.599
2025-11-29 04:00:00,3264.34,3807.8,127.631
2025-11-29 04:15:00,3203.13,3878.51,127.67
2025-11-29 04:30:00,3245.83,3882.59,127.717
2025-11-29 04:45:00,3157.59,3873.48,127.773
2025-11-29 05:00:00,3230.19,3811.2,127.841
2025-11-29 05:15:00,3202.26,3964.94,127.921
2025-11-29 05:30:00,3173.08,3784.51,128.016
2025-11-29 05:45:00,3226.11,4046.21,128.129
2025-11-29 06:00:00,3177.3,4091.59,128.26
2025-11-29 06:15:00,3208.83,4214.28,128.413
2025-11-29 06:30:00,3216.94,4030.73,128.591
2025-11-29 06:45:00,3143.22,4311.57,128.795
2025-11-29 07:00:00,3147.63,4211.17,129.028
2025-11-29 07:15:00,3149.43,4680.99,129.293
2025-11-29 07:30:00,3061.78,4450.33,129.593
2025-11-29 07:45:00,3024.88,4561.56,129.93
2025-11-29 08:00:00,3017.43,4665.58,130.307
2025-11-29 08:15:00,3034.22,5033.96,130.725
2025-11-29 08:30:00,3018.52,4982.07,131.186
2025-11-29 08:45:00,3005.32,5013.79,131.691
2025-11-29 09:00:00,2979.88,4897.38,132.241
2025-11-29 09:15:00,3084.55,4443.12,132.835
2025-11-29 09:30:00,3059.07,4428.87,133.474
2025-11-29 09:45:00,3108.18,4211.43,134.155
2025-11-29 10:00:00,3106.14,3949.4,134.876
2025-11-29 10:15:00,3101.66,3702.44,135.635
2025-11-29 10:30:00,3152.23,3663.94,136.426
2025-11-29 10:45:00,3158.29,3220.55,137.244
2025-11-29 11:00:00,3106.74,3329.67,138.085
2025-11-29 11:15:00,3115.06,3136.28,138.94
2025-11-29 11:30:00,3121.16,2745.04,139.802
2025-11-29 11:45:00,3182.64,2730.23,140.663
2025-11-29 12:00:00,3111.98,2545.74,141.514
2025-11-29 12:15:00,3146.14,2377.58,142.345
2025-11-29 12:30:00,3178.4,2359.36,143.147
2025-11-29 12:45:00,3200.13,2384.54,143.91
2025-11-29 13:00:00,3104.09,2312.53,144.623
2025-11-29 13:15:00,3201.89,2419.69,145.279
2025-11-29 13:30:00,3160.72,2380.16,145.867
2025-11-29 13:45:00,3270.69,2440.1,146.38
2025-11-29 14:00:00,3385.1,2638.34,146.81
2025-11-29 14:15:00,3474.07,2753.44,147.151
2025-11-29 14:30:00,3510.13,2872.05,147.399
2025-11-29 14:45:00,3568.84,2980.85,147.549
2025-11-29 15:00:00,3606.11,2904.77,147.599
2025-11-29 15:15:00,3661.77,3037.9,147.549
2025-11-29 15:30:00,3687.35,3428.25,147.399
2025-11-29 15:45:00,3751.77,3508.85,147.151
2025-11-29 16:00:00,3697.87,3413.69,146.81
2025-11-29 16:15:00,3683.22,3495.48,146.38
2025-11-29 16:30:00,3782.99,3878.84,145.867
2025-11-29 16:45:00,3774.11,3872.7,145.279
2025-11-29 17:00:00,3753.09,4154.81,144.623
2025-11-29 17:15:00,3704.05,4238.68,143.91
2025-11-29 17:30:00,3628.01,4925.99,143.147
2025-11-29 17:45:00,3617.57,5302.52,142.345
2025-11-29 18:00:00,3670.88,5619.36,141.514
2025-11-29 18:15:00,3653.1,5717.6,140.663
2025-11-29 18:30:00,3833.93,6179.18,139.802
2025-11-29 18:45:00,3958.89,7173.19,138.94
2025-11-29 19:00:00,4142.96,7165.3,138.085
2025-11-29 19:15:00,4095.64,8111.93,137.244
2025-11-29 19:30:00,4064.05,7865.55,136.426
2025-11-29 19:45:00,4160.41,8666.07,135.635
2025-11-29 20:00:00,4159.91,8505.5,134.876
2025-11-29 20:15:00,4108.79,8491.78,134.155
2025-11-29 20:30:00,4109.25,8469.97,133.474
2025-11-29 20:45:00,4152.17,7525.63,132.835
2025-11-29 21:00:00,4125.1,7268.38,132.241
2025-11-29 21:15:00,4211.54,7147.48,131.691
2025-11-29 21:30:00,4206.06,6517.13,131.186
2025-11-29 21:45:00,4269.13,5656.95,130.725
2025-11-29 22:00:00,4384.71,5659.02,130.307
2025-11-29 22:15:00,4315.0,5020.66,129.93
2025-11-29 22:30:00,4295.36,4578.82,129.593
2025-11-29 22:45:00,4177.17,4586.53,129.293
2025-11-29 23:00:00,4177.01,4496.58,129.028
2025-11-29 23:15:00,4226.59,4259.72,128.795
2025-11-29 23:30:00,4127.06,3893.64,128.591
2025-11-29 23:45:00,4126.73,3808.31,128.413
2025-11-30 00:00:00,3958.5,4208.53,127.045
2025-11-30 00:15:00,3894.55,4226.85,127.046
2025-11-30 00:30:00,3800.1,4291.39,127.047
2025-11-30 00:45:00,3686.52,4170.89,127.049
2025-11-30 01:00:00,3666.29,4410.85,127.051
2025-11-30 01:15:00,3663.53,4495.27,127.053
2025-11-30 01:30:00,3607.11,4383.89,127.056
2025-11-30 01:45:00,3541.12,4241.56,127.061
2025-11-30 02:00:00,3436.59,4470.98,127.066
2025-11-30 02:15:00,3455.82,4146.79,127.073
2025-11-30 02:30:00,3385.39,4235.12,127.081
2025-11-30 02:45:00,3320.26,4424.33,127.092
2025-11-30 03:00:00,3276.53,4387.67,127.106
2025-11-30 03:15:00,3225.7,4306.72,127.123
2025-11-30 03:30:00,3215.91,4450.83,127.144
2025-11-30 03:45:00,3210.21,4387.83,127.17
2025-11-30 04:00:00,3191.46,4329.26,127.201
2025-11-30 04:15:00,3142.59,4248.86,127.24
2025-11-30 04:30:00,3158.11,4181.37,127.287
2025-11-30 04:45:00,3143.51,4387.88,127.343
2025-11-30 05:00:00,3114.11,4451.28,127.41
2025-11-30 05:15:00,3114.75,4213.2,127.49
2025-11-30 05:30:00,3168.1,4289.47,127.585
2025-11-30 05:45:00,3127.97,4204.37,127.697
2025-11-30 06:00:00,3132.32,4418.48,127.828
2025-11-30 06:15:00,3213.92,4700.71,127.981
2025-11-30 06:30:00,3171.11,4638.13,128.158
2025-11-30 06:45:00,3136.99,4970.22,128.361
2025-11-30 07:00:00,3151.12,4998.29,128.593
2025-11-30 07:15:00,3103.64,4992.74,128.858
2025-11-30 07:30:00,3006.64,5054.17,129.157
2025-11-30 07:45:00,2956.26,5097.17,129.493
2025-11-30 08:00:00,3000.18,5217.04,129.868
2025-11-30 08:15:00,2914.28,5223.22,130.285
2025-11-30 08:30:00,2980.11,5167.88,130.744
2025-11-30 08:45:00,2926.55,5191.86,131.247
2025-11-30 09:00:00,3008.33,5429.6,131.795
2025-11-30 09:15:00,2980.41,4981.73,132.388
2025-11-30 09:30:00,3071.0,5109.05,133.024
2025-11-30 09:45:00,3121.12,4846.86,133.703
2025-11-30 10:00:00,3037.57,4538.04,134.422
2025-11-30 10:15:00,3125.41,4223.12,135.178
2025-11-30 10:30:00,3083.05,3774.71,135.966
2025-11-30 10:45:00,3119.34,3746.29,136.782
2025-11-30 11:00:00,3107.19,3583.95,137.62
2025-11-30 11:15:00,3109.72,3483.46,138.472
2025-11-30 11:30:00,3057.15,3248.26,139.332
2025-11-30 11:45:00,3075.63,3137.71,140.19
2025-11-30 12:00:00,3092.05,2831.03,141.038
2025-11-30 12:15:00,3122.92,2665.6,141.866
2025-11-30 12:30:00,3109.88,2671.39,142.665
2025-11-30 12:45:00,3125.17,2593.72,143.425
2025-11-30 13:00:00,3126.85,2660.75,144.136
2025-11-30 13:15:00,3112.84,2529.66,144.789
2025-11-30 13:30:00,3194.73,2580.68,145.376
2025-11-30 13:45:00,3192.57,2624.89,145.887
2025-11-30 14:00:00,3346.53,2713.23,146.316
2025-11-30 14:15:00,3340.77,2891.77,146.656
2025-11-30 14:30:00,3460.15,2969.51,146.902
2025-11-30 14:45:00,3499.7,3379.84,147.052
2025-11-30 15:00:00,3597.64,3243.68,147.102
2025-11-30 15:15:00,3625.08,3645.2,147.052
2025-11-30 15:30:00,3661.96,3803.12,146.902
2025-11-30 15:45:00,3684.23,3862.5,146.656
2025-11-30 16:00:00,3638.33,4091.27,146.316
2025-11-30 16:15:00,3622.71,3985.23,145.887
2025-11-30 16:30:00,3649.81,4086.0,145.376
2025-11-30 16:45:00,3682.32,4211.23,144.789
2025-11-30 17:00:00,3613.35,4547.57,144.136
2025-11-30 17:15:00,3641.33,4963.28,143.425
2025-11-30 17:30:00,3647.91,5305.62,142.665
2025-11-30 17:45:00,3609.09,5404.91,141.866
2025-11-30 18:00:00,3579.68,6130.7,141.038
2025-11-30 18:15:00,3603.01,6585.19,140.19
2025-11-30 18:30:00,3727.1,6804.68,139.332
2025-11-30 18:45:00,3931.22,7757.33,138.472
2025-11-30 19:00:00,4079.69,8074.02,137.62
2025-11-30 19:15:00,4004.35,8801.74,136.782
2025-11-30 19:30:00,4103.29,9029.45,135.966
2025-11-30 19:45:00,4097.8,9112.78,135.178
2025-11-30 20:00:00,4088.91,9259.45,134.422
2025-11-30 20:15:00,4017.38,9157.6,133.703
2025-11-30 20:30:00,4045.48,9220.93,133.024
2025-11-30 20:45:00,4045.07,8635.93,132.388
2025-11-30 21:00:00,4008.19,8185.1,131.795
2025-11-30 21:15:00,4079.29,7792.37,131.247
2025-11-30 21:30:00,4173.87,7001.81,130.744
2025-11-30 21:45:00,4143.39,6394.09,130.285
2025-11-30 22:00:00,4322.41,6146.57,129.868
2025-11-30 22:15:00,4277.2,5923.7,129.493
2025-11-30 22:30:00,4183.25,5322.16,129.157
2025-11-30 22:45:00,4182.78,5135.03,128.858
2025-11-30 23:00:00,4166.41,4846.34,128.593
2025-11-30 23:15:00,4065.44,4833.58,128.361
2025-11-30 23:30:00,4128.04,4700.21,128.158
2025-11-30 23:45:00,4015.55,4207.87,127.981
2025-12-01 00:00:00,4289.56,4373.37,65.018
2025-12-01 00:15:00,4271.83,4217.45,65.018
2025-12-01 00:30:00,4135.63,4193.27,65.019
2025-12-01 00:45:00,4061.9,4280.72,65.019
2025-12-01 01:00:00,3981.06,4147.9,65.02
2025-12-01 01:15:00,3936.64,4255.79,65.022
2025-12-01 01:30:00,3829.27,4212.35,65.023
2025-12-01 01:45:00,3845.75,3893.98,65.025
2025-12-01 02:00:00,3790.07,4107.72,65.028
2025-12-01 02:15:00,3731.89,4072.6,65.032
2025-12-01 02:30:00,3617.98,4265.15,65.036
2025-12-01 02:45:00,3660.16,4197.02,65.042
2025-12-01 03:00:00,3544.44,4216.9,65.049
2025-12-01 03:15:00,3489.33,4135.44,65.057
2025-12-01 03:30:00,3516.3,4207.5,65.068
2025-12-01 03:45:00,3493.95,4075.94,65.081
2025-12-01 04:00:00,3495.39,3948.26,65.097
2025-12-01 04:15:00,3416.56,4248.09,65.117
2025-12-01 04:30:00,3395.88,4247.64,65.141
2025-12-01 04:45:00,3397.63,4065.94,65.17
2025-12-01 05:00:00,3398.51,4105.68,65.204
2025-12-01 05:15:00,3377.36,4211.67,65.245
2025-12-01 05:30:00,3427.43,4209.89,65.294
2025-12-01 05:45:00,3412.75,4251.47,65.351
2025-12-01 06:00:00,3393.47,4081.15,65.418
2025-12-01 06:15:00,3453.87,4114.46,65.496
2025-12-01 06:30:00,3461.11,4209.9,65.587
2025-12-01 06:45:00,3358.81,4492.26,65.691
2025-12-01 07:00:00,3332.81,4548.21,65.81
2025-12-01 07:15:00,3294.17,4656.02,65.945
2025-12-01 07:30:00,3320.92,4671.48,66.098
2025-12-01 07:45:00,3212.34,5174.22,66.27
2025-12-01 08:00:00,3179.21,5238.84,66.462
2025-12-01 08:15:00,3176.21,4945.55,66.675
2025-12-01 08:30:00,3189.75,5182.42,66.911
2025-12-01 08:45:00,3166.81,4932.03,67.168
2025-12-01 09:00:00,3169.68,4982.1,67.449
2025-12-01 09:15:00,3238.04,4622.74,67.752
2025-12-01 09:30:00,3273.83,4625.97,68.078
2025-12-01 09:45:00,3332.61,4359.25,68.425
2025-12-01 10:00:00,3339.71,4045.46,68.793
2025-12-01 10:15:00,3340.18,3937.78,69.18
2025-12-01 10:30:00,3344.58,3788.66,69.583
2025-12-01 10:45:00,3357.82,3484.43,70.001
2025-12-01 11:00:00,3370.61,3471.11,70.429
2025-12-01 11:15:00,3365.57,3316.5,70.866
2025-12-01 11:30:00,3291.65,3081.77,71.305
2025-12-01 11:45:00,3351.98,2855.41,71.745
2025-12-01 12:00:00,3390.79,2763.23,72.178
2025-12-01 12:15:00,3398.95,2682.83,72.602
2025-12-01 12:30:00,3432.63,2591.99,73.011
2025-12-01 12:45:00,3426.2,2516.34,73.4
2025-12-01 13:00:00,3395.86,2539.65,73.764
2025-12-01 13:15:00,3363.64,2484.44,74.098
2025-12-01 13:30:00,3402.6,2509.43,74.398
2025-12-01 13:45:00,3431.76,2679.27,74.66
2025-12-01 14:00:00,3587.08,2805.41,74.88
2025-12-01 14:15:00,3667.19,2837.74,75.054
2025-12-01 14:30:00,3815.32,2937.77,75.18
2025-12-01 14:45:00,3797.55,3044.66,75.256
2025-12-01 15:00:00,3916.69,3292.06,75.282
2025-12-01 15:15:00,3871.68,3275.84,75.256
2025-12-01 15:30:00,3938.44,3414.68,75.18
2025-12-01 15:45:00,3921.44,3667.41,75.054
2025-12-01 16:00:00,3930.52,3645.8,74.88
2025-12-01 16:15:00,4022.84,3932.69,74.66
2025-12-01 16:30:00,3980.97,4134.28,74.398
2025-12-01 16:45:00,3937.13,4238.71,74.098
2025-12-01 17:00:00,3909.41,4508.02,73.764
2025-12-01 17:15:00,3909.53,4720.41,73.4
2025-12-01 17:30:00,3890.6,5184.68,73.011
2025-12-01 17:45:00,3961.76,5288.24,72.602
2025-12-01 18:00:00,3857.02,5972.54,72.178
2025-12-01 18:15:00,3905.22,6568.89,71.745
2025-12-01 18:30:00,4104.61,6767.23,71.305
2025-12-01 18:45:00,4305.84,7460.91,70.866
2025-12-01 19:00:00,4440.91,7409.74,70.429
2025-12-01 19:15:00,4413.06,7967.71,70.001
2025-12-01 19:30:00,4384.3,8309.64,69.583
2025-12-01 19:45:00,4433.28,8408.34,69.18
2025-12-01 20:00:00,4402.53,8776.92,68.793
2025-12-01 20:15:00,4351.69,9001.17,68.425
2025-12-01 20:30:00,4348.73,8666.77,68.078
2025-12-01 20:45:00,4411.52,8492.52,67.752
2025-12-01 21:00:00,4409.72,7813.79,67.449
2025-12-01 21:15:00,4429.02,7078.48,67.168
2025-12-01 21:30:00,4545.01,7061.14,66.911
2025-12-01 21:45:00,4610.95,6346.98,66.675
2025-12-01 22:00:00,4570.46,6065.26,66.462
2025-12-01 22:15:00,4575.63,5698.55,66.27
2025-12-01 22:30:00,4549.26,4920.22,66.098
2025-12-01 22:45:00,4540.13,4883.46,65.945
2025-12-01 23:00:00,4499.34,4706.66,65.81
2025-12-01 23:15:00,4414.41,4431.42,65.691
2025-12-01 23:30:00,4452.85,4480.93,65.587
2025-12-01 23:45:00,4420.75,4387.13,65.496
2025-12-02 00:00:00,4322.98,4079.49,92.54
2025-12-02 00:15:00,4263.8,4055.62,92.541
2025-12-02 00:30:00,4183.64,3827.66,92.541
2025-12-02 00:45:00,4096.04,3748.45,92.542
2025-12-02 01:00:00,3980.39,3995.42,92.544
2025-12-02 01:15:00,3898.52,3965.2,92.546
2025-12-02 01:30:00,3865.81,4077.6,92.548
2025-12-02 01:45:00,3797.01,3785.43,92.551
2025-12-02 02:00:00,3800.8,4022.39,92.555
2025-12-02 02:15:00,3685.82,3810.25,92.56
2025-12-02 02:30:00,3704.21,4016.86,92.566
2025-12-02 02:45:00,3607.56,3692.39,92.574
2025-12-02 03:00:00,3578.1,4000.81,92.584
