ts,raw_inflow
2026-01-19 23:45:00,57.697
2026-01-20 00:00:00,70.758
2026-01-20 00:15:00,70.758
2026-01-20 00:30:00,70.759
2026-01-20 00:45:00,70.76
2026-01-20 01:00:00,70.761
2026-01-20 01:15:00,70.762
2026-01-20 01:30:00,70.764
2026-01-20 01:45:00,70.766
2026-01-20 02:00:00,70.769
2026-01-20 02:15:00,70.773
2026-01-20 02:30:00,70.778
2026-01-20 02:45:00,70.784
2026-01-20 03:00:00,70.792
2026-01-20 03:15:00,70.801
2026-01-20 03:30:00,70.813
2026-01-20 03:45:00,70.827
2026-01-20 04:00:00,70.845
2026-01-20 04:15:00,70.866
2026-01-20 04:30:00,70.892
2026-01-20 04:45:00,70.923
2026-01-20 05:00:00,70.961
2026-01-20 05:15:00,71.006
2026-01-20 05:30:00,71.059
2026-01-20 05:45:00,71.121
2026-01-20 06:00:00,71.194
2026-01-20 06:15:00,71.279
2026-01-20 06:30:00,71.377
2026-01-20 06:45:00,71.49
2026-01-20 07:00:00,71.62
2026-01-20 07:15:00,71.767
2026-01-20 07:30:00,71.934
2026-01-20 07:45:00,72.121
2026-01-20 08:00:00,72.33
2026-01-20 08:15:00,72.562
2026-01-20 08:30:00,72.818
2026-01-20 08:45:00,73.098
2026-01-20 09:00:00,73.403
2026-01-20 09:15:00,73.733
2026-01-20 09:30:00,74.088
2026-01-20 09:45:00,74.466
2026-01-20 10:00:00,74.866
2026-01-20 10:15:00,75.287
2026-01-20 10:30:00,75.726
2026-01-20 10:45:00,76.181
2026-01-20 11:00:00,76.647
2026-01-20 11:15:00,77.122
2026-01-20 11:30:00,77.601
2026-01-20 11:45:00,78.079
2026-01-20 12:00:00,78.551
2026-01-20 12:15:00,79.012
2026-01-20 12:30:00,79.457
2026-01-20 12:45:00,79.88
2026-01-20 13:00:00,80.277
2026-01-20 13:15:00,80.64
2026-01-20 13:30:00,80.967
2026-01-20 13:45:00,81.252
2026-01-20 14:00:00,81.49
2026-01-20 14:15:00,81.68
2026-01-20 14:30:00,81.817
2026-01-20 14:45:00,81.9
2026-01-20 15:00:00,81.928
2026-01-20 15:15:00,81.9
2026-01-20 15:30:00,81.817
2026-01-20 15:45:00,81.68
2026-01-20 16:00:00,81.49
2026-01-20 16:15:00,81.252
2026-01-20 16:30:00,80.967
2026-01-20 16:45:00,80.64
2026-01-20 17:00:00,80.277
2026-01-20 17:15:00,79.88
2026-01-20 17:30:00,79.457
2026-01-20 17:45:00,79.012
2026-01-20 18:00:00,78.551
2026-01-20 18:15:00,78.079
2026-01-20 18:30:00,77.601
2026-01-20 18:45:00,77.122
2026-01-20 19:00:00,76.647
2026-01-20 19:15:00,76.181
2026-01-20 19:30:00,75.726
2026-01-20 19:45:00,75.287
2026-01-20 20:00:00,74.866
2026-01-20 20:15:00,74.466
2026-01-20 20:30:00,74.088
2026-01-20 20:45:00,73.733
2026-01-20 21:00:00,73.403
2026-01-20 21:15:00,73.098
2026-01-20 21:30:00,72.818
2026-01-20 21:45:00,72.562
2026-01-20 22:00:00,72.33
2026-01-20 22:15:00,72.121
2026-01-20 22:30:00,71.934
2026-01-20 22:45:00,71.767
2026-01-20 23:00:00,71.62
2026-01-20 23:15:00,71.49
2026-01-20 23:30:00,71.377
2026-01-20 23:45:00,71.279
2026-01-21 00:00:00,67.642
2026-01-21 00:15:00,67.642
2026-01-21 00:30:00,67.643
2026-01-21 00:45:00,67.644
2026-01-21 01:00:00,67.645
2026-01-21 01:15:00,67.646
2026-01-21 01:30:00,67.648
2026-01-21 01:45:00,67.65
2026-01-21 02:00:00,67.653
2026-01-21 02:15:00,67.657
2026-01-21 02:30:00,67.661
2026-01-21 02:45:00,67.667
2026-01-21 03:00:00,67.674
2026-01-21 03:15:00,67.683
2026-01-21 03:30:00,67.695
2026-01-21 03:45:00,67.708
2026-01-21 04:00:00,67.725
2026-01-21 04:15:00,67.746
2026-01-21 04:30:00,67.771
2026-01-21 04:45:00,67.8
2026-01-21 05:00:00,67.836
2026-01-21 05:15:00,67.879
2026-01-21 05:30:00,67.93
2026-01-21 05:45:00,67.989
2026-01-21 06:00:00,68.059
2026-01-21 06:15:00,68.14
2026-01-21 06:30:00,68.234
2026-01-21 06:45:00,68.343
2026-01-21 07:00:00,68.466
2026-01-21 07:15:00,68.607
2026-01-21 07:30:00,68.766
2026-01-21 07:45:00,68.945
2026-01-21 08:00:00,69.145
2026-01-21 08:15:00,69.367
2026-01-21 08:30:00,69.611
2026-01-21 08:45:00,69.879
2026-01-21 09:00:00,70.171
2026-01-21 09:15:00,70.487
2026-01-21 09:30:00,70.826
2026-01-21 09:45:00,71.187
2026-01-21 10:00:00,71.57
2026-01-21 10:15:00,71.972
2026-01-21 10:30:00,72.392
2026-01-21 10:45:00,72.826
2026-01-21 11:00:00,73.272
2026-01-21 11:15:00,73.726
2026-01-21 11:30:00,74.184
2026-01-21 11:45:00,74.641
2026-01-21 12:00:00,75.092
2026-01-21 12:15:00,75.533
2026-01-21 12:30:00,75.958
2026-01-21 12:45:00,76.363
2026-01-21 13:00:00,76.742
2026-01-21 13:15:00,77.089
2026-01-21 13:30:00,77.402
2026-01-21 13:45:00,77.674
2026-01-21 14:00:00,77.902
2026-01-21 14:15:00,78.083
2026-01-21 14:30:00,78.215
2026-01-21 14:45:00,78.294
2026-01-21 15:00:00,78.321
2026-01-21 15:15:00,78.294
2026-01-21 15:30:00,78.215
2026-01-21 15:45:00,78.083
2026-01-21 16:00:00,77.902
2026-01-21 16:15:00,77.674
2026-01-21 16:30:00,77.402
2026-01-21 16:45:00,77.089
2026-01-21 17:00:00,76.742
2026-01-21 17:15:00,76.363
2026-01-21 17:30:00,75.958
2026-01-21 17:45:00,75.533
2026-01-21 18:00:00,75.092
2026-01-21 18:15:00,74.641
2026-01-21 18:30:00,74.184
2026-01-21 18:45:00,73.726
2026-01-21 19:00:00,73.272
2026-01-21 19:15:00,72.826
2026-01-21 19:30:00,72.392
2026-01-21 19:45:00,71.972
2026-01-21 20:00:00,71.57
2026-01-21 20:15:00,71.187
2026-01-21 20:30:00,70.826
2026-01-21 20:45:00,70.487
2026-01-21 21:00:00,70.171
2026-01-21 21:15:00,69.879
2026-01-21 21:30:00,69.611
2026-01-21 21:45:00,69.367
2026-01-21 22:00:00,69.145
2026-01-21 22:15:00,68.945
2026-01-21 22:30:00,68.766
2026-01-21 22:45:00,68.607
2026-01-21 23:00:00,68.466
2026-01-21 23:15:00,68.343
2026-01-21 23:30:00,68.234
2026-01-21 23:45:00,68.14
2026-01-22 00:00:00,73.792
2026-01-22 00:15:00,73.792
2026-01-22 00:30:00,73.793
2026-01-22 00:45:00,73.794
2026-01-22 01:00:00,73.795
2026-01-22 01:15:00,73.796
2026-01-22 01:30:00,73.798
2026-01-22 01:45:00,73.8
2026-01-22 02:00:00,73.804
2026-01-22 02:15:00,73.808
2026-01-22 02:30:00,73.813
2026-01-22 02:45:00,73.819
2026-01-22 03:00:00,73.827
2026-01-22 03:15:00,73.837
2026-01-22 03:30:00,73.849
2026-01-22 03:45:00,73.864
2026-01-22 04:00:00,73.882
2026-01-22 04:15:00,73.905
2026-01-22 04:30:00,73.932
2026-01-22 04:45:00,73.964
2026-01-22 05:00:00,74.003
2026-01-22 05:15:00,74.05
2026-01-22 05:30:00,74.105
2026-01-22 05:45:00,74.17
2026-01-22 06:00:00,74.246
2026-01-22 06:15:00,74.335
2026-01-22 06:30:00,74.438
2026-01-22 06:45:00,74.556
2026-01-22 07:00:00,74.691
2026-01-22 07:15:00,74.844
2026-01-22 07:30:00,75.018
2026-01-22 07:45:00,75.213
2026-01-22 08:00:00,75.431
2026-01-22 08:15:00,75.673
2026-01-22 08:30:00,75.94
2026-01-22 08:45:00,76.232
2026-01-22 09:00:00,76.551
2026-01-22 09:15:00,76.895
2026-01-22 09:30:00,77.264
2026-01-22 09:45:00,77.659
2026-01-22 10:00:00,78.076
2026-01-22 10:15:00,78.515
2026-01-22 10:30:00,78.973
2026-01-22 10:45:00,79.447
2026-01-22 11:00:00,79.934
2026-01-22 11:15:00,80.429
2026-01-22 11:30:00,80.928
2026-01-22 11:45:00,81.426
2026-01-22 12:00:00,81.919
2026-01-22 12:15:00,82.4
2026-01-22 12:30:00,82.864
2026-01-22 12:45:00,83.305
2026-01-22 13:00:00,83.718
2026-01-22 13:15:00,84.098
2026-01-22 13:30:00,84.438
2026-01-22 13:45:00,84.735
2026-01-22 14:00:00,84.984
2026-01-22 14:15:00,85.182
2026-01-22 14:30:00,85.325
2026-01-22 14:45:00,85.412
2026-01-22 15:00:00,85.441
2026-01-22 15:15:00,85.412
2026-01-22 15:30:00,85.325
2026-01-22 15:45:00,85.182
2026-01-22 16:00:00,84.984
2026-01-22 16:15:00,84.735
2026-01-22 16:30:00,84.438
2026-01-22 16:45:00,84.098
2026-01-22 17:00:00,83.718
2026-01-22 17:15:00,83.305
2026-01-22 17:30:00,82.864
2026-01-22 17:45:00,82.4
2026-01-22 18:00:00,81.919
2026-01-22 18:15:00,81.426
2026-01-22 18:30:00,80.928
2026-01-22 18:45:00,80.429
2026-01-22 19:00:00,79.934
2026-01-22 19:15:00,79.447
2026-01-22 19:30:00,78.973
2026-01-22 19:45:00,78.515
2026-01-22 20:00:00,78.076
2026-01-22 20:15:00,77.659
2026-01-22 20:30:00,77.264
2026-01-22 20:45:00,76.895
2026-01-22 21:00:00,76.551
2026-01-22 21:15:00,76.232
2026-01-22 21:30:00,75.94
2026-01-22 21:45:00,75.673
2026-01-22 22:00:00,75.431
2026-01-22 22:15:00,75.213
2026-01-22 22:30:00,75.018
2026-01-22 22:45:00,74.844
2026-01-22 23:00:00,74.691
2026-01-22 23:15:00,74.556
2026-01-22 23:30:00,74.438
2026-01-22 23:45:00,74.335
2026-01-23 00:00:00,75.937
2026-01-23 00:15:00,75.938
2026-01-23 00:30:00,75.939
2026-01-23 00:45:00,75.94
2026-01-23 01:00:00,75.941
2026-01-23 01:15:00,75.942
2026-01-23 01:30:00,75.944
2026-01-23 01:45:00,75.947
2026-01-23 02:00:00,75.95
2026-01-23 02:15:00,75.954
2026-01-23 02:30:00,75.959
2026-01-23 02:45:00,75.966
2026-01-23 03:00:00,75.974
2026-01-23 03:15:00,75.984
2026-01-23 03:30:00,75.996
2026-01-23 03:45:00,76.012
2026-01-23 04:00:00,76.031
2026-01-23 04:15:00,76.054
2026-01-23 04:30:00,76.082
2026-01-23 04:45:00,76.115
2026-01-23 05:00:00,76.156
2026-01-23 05:15:00,76.204
2026-01-23 05:30:00,76.26
2026-01-23 05:45:00,76.327
2026-01-23 06:00:00,76.406
2026-01-23 06:15:00,76.497
2026-01-23 06:30:00,76.602
2026-01-23 06:45:00,76.724
2026-01-23 07:00:00,76.863
2026-01-23 07:15:00,77.021
2026-01-23 07:30:00,77.2
2026-01-23 07:45:00,77.401
2026-01-23 08:00:00,77.625
2026-01-23 08:15:00,77.874
2026-01-23 08:30:00,78.148
2026-01-23 08:45:00,78.449
2026-01-23 09:00:00,78.777
2026-01-23 09:15:00,79.131
2026-01-23 09:30:00,79.511
2026-01-23 09:45:00,79.917
2026-01-23 10:00:00,80.347
2026-01-23 10:15:00,80.799
2026-01-23 10:30:00,81.27
2026-01-23 10:45:00,81.757
2026-01-23 11:00:00,82.258
2026-01-23 11:15:00,82.768
2026-01-23 11:30:00,83.281
2026-01-23 11:45:00,83.794
2026-01-23 12:00:00,84.301
2026-01-23 12:15:00,84.796
2026-01-23 12:30:00,85.274
2026-01-23 12:45:00,85.728
2026-01-23 13:00:00,86.153
2026-01-23 13:15:00,86.543
2026-01-23 13:30:00,86.894
2026-01-23 13:45:00,87.199
2026-01-23 14:00:00,87.456
2026-01-23 14:15:00,87.659
2026-01-23 14:30:00,87.807
2026-01-23 14:45:00,87.896
2026-01-23 15:00:00,87.926
2026-01-23 15:15:00,87.896
2026-01-23 15:30:00,87.807
2026-01-23 15:45:00,87.659
2026-01-23 16:00:00,87.456
2026-01-23 16:15:00,87.199
2026-01-23 16:30:00,86.894
2026-01-23 16:45:00,86.543
2026-01-23 17:00:00,86.153
2026-01-23 17:15:00,85.728
2026-01-23 17:30:00,85.274
2026-01-23 17:45:00,84.796
2026-01-23 18:00:00,84.301
2026-01-23 18:15:00,83.794
2026-01-23 18:30:00,83.281
2026-01-23 18:45:00,82.768
2026-01-23 19:00:00,82.258
2026-01-23 19:15:00,81.757
2026-01-23 19:30:00,81.27
2026-01-23 19:45:00,80.799
2026-01-23 20:00:00,80.347
2026-01-23 20:15:00,79.917
2026-01-23 20:30:00,79.511
2026-01-23 20:45:00,79.131
2026-01-23 21:00:00,78.777
2026-01-23 21:15:00,78.449
2026-01-23 21:30:00,78.148
2026-01-23 21:45:00,77.874
2026-01-23 22:00:00,77.625
2026-01-23 22:15:00,77.401
2026-01-23 22:30:00,77.2
2026-01-23 22:45:00,77.021
2026-01-23 23:00:00,76.863
2026-01-23 23:15:00,76.724
2026-01-23 23:30:00,76.602
2026-01-23 23:45:00,76.497
2026-01-24 00:00:00,64.934
2026-01-24 00:15:00,64.934
2026-01-24 00:30:00,64.935
2026-01-24 00:45:00,64.936
2026-01-24 01:00:00,64.937
2026-01-24 01:15:00,64.938
2026-01-24 01:30:00,64.94
2026-01-24 01:45:00,64.942
2026-01-24 02:00:00,64.944
2026-01-24 02:15:00,64.948
2026-01-24 02:30:00,64.952
2026-01-24 02:45:00,64.958
2026-01-24 03:00:00,64.965
2026-01-24 03:15:00,64.974
2026-01-24 03:30:00,64.984
2026-01-24 03:45:00,64.997
2026-01-24 04:00:00,65.014
2026-01-24 04:15:00,65.033
2026-01-24 04:30:00,65.057
2026-01-24 04:45:00,65.086
2026-01-24 05:00:00,65.12
2026-01-24 05:15:00,65.161
2026-01-24 05:30:00,65.21
2026-01-24 05:45:00,65.267
2026-01-24 06:00:00,65.334
2026-01-24 06:15:00,65.412
2026-01-24 06:30:00,65.502
2026-01-24 06:45:00,65.606
2026-01-24 07:00:00,65.725
2026-01-24 07:15:00,65.86
2026-01-24 07:30:00,66.013
2026-01-24 07:45:00,66.185
2026-01-24 08:00:00,66.377
2026-01-24 08:15:00,66.59
2026-01-24 08:30:00,66.824
2026-01-24 08:45:00,67.082
2026-01-24 09:00:00,67.362
2026-01-24 09:15:00,67.665
2026-01-24 09:30:00,67.99
2026-01-24 09:45:00,68.337
2026-01-24 10:00:00,68.704
2026-01-24 10:15:00,69.091
2026-01-24 10:30:00,69.493
2026-01-24 10:45:00,69.911
2026-01-24 11:00:00,70.339
2026-01-24 11:15:00,70.774
2026-01-24 11:30:00,71.214
2026-01-24 11:45:00,71.652
2026-01-24 12:00:00,72.085
2026-01-24 12:15:00,72.509
2026-01-24 12:30:00,72.917
2026-01-24 12:45:00,73.306
2026-01-24 13:00:00,73.669
2026-01-24 13:15:00,74.003
2026-01-24 13:30:00,74.303
2026-01-24 13:45:00,74.564
2026-01-24 14:00:00,74.783
2026-01-24 14:15:00,74.957
2026-01-24 14:30:00,75.083
2026-01-24 14:45:00,75.159
2026-01-24 15:00:00,75.185
2026-01-24 15:15:00,75.159
2026-01-24 15:30:00,75.083
2026-01-24 15:45:00,74.957
2026-01-24 16:00:00,74.783
2026-01-24 16:15:00,74.564
2026-01-24 16:30:00,74.303
2026-01-24 16:45:00,74.003
2026-01-24 17:00:00,73.669
2026-01-24 17:15:00,73.306
2026-01-24 17:30:00,72.917
2026-01-24 17:45:00,72.509
2026-01-24 18:00:00,72.085
2026-01-24 18:15:00,71.652
2026-01-24 18:30:00,71.214
2026-01-24 18:45:00,70.774
2026-01-24 19:00:00,70.339
2026-01-24 19:15:00,69.911
2026-01-24 19:30:00,69.493
2026-01-24 19:45:00,69.091
2026-01-24 20:00:00,68.704
2026-01-24 20:15:00,68.337
2026-01-24 20:30:00,67.99
2026-01-24 20:45:00,67.665
2026-01-24 21:00:00,67.362
2026-01-24 21:15:00,67.082
2026-01-24 21:30:00,66.824
2026-01-24 21:45:00,66.59
2026-01-24 22:00:00,66.377
2026-01-24 22:15:00,66.185
2026-01-24 22:30:00,66.013
2026-01-24 22:45:00,65.86
2026-01-24 23:00:00,65.725
2026-01-24 23:15:00,65.606
2026-01-24 23:30:00,65.502
2026-01-24 23:45:00,65.412
2026-01-25 00:00:00,74.274
2026-01-25 00:15:00,74.274
2026-01-25 00:30:00,74.275
2026-01-25 00:45:00,74.276
2026-01-25 01:00:00,74.277
2026-01-25 01:15:00,74.278
2026-01-25 01:30:00,74.28
2026-01-25 01:45:00,74.283
2026-01-25 02:00:00,74.286
2026-01-25 02:15:00,74.29
2026-01-25 02:30:00,74.295
2026-01-25 02:45:00,74.301
2026-01-25 03:00:00,74.309
2026-01-25 03:15:00,74.319
2026-01-25 03:30:00,74.331
2026-01-25 03:45:00,74.347
2026-01-25 04:00:00,74.365
2026-01-25 04:15:00,74.388
2026-01-25 04:30:00,74.415
2026-01-25 04:45:00,74.448
2026-01-25 05:00:00,74.487
2026-01-25 05:15:00,74.534
2026-01-25 05:30:00,74.59
2026-01-25 05:45:00,74.655
2026-01-25 06:00:00,74.732
2026-01-25 06:15:00,74.821
2026-01-25 06:30:00,74.924
2026-01-25 06:45:00,75.043
2026-01-25 07:00:00,75.179
2026-01-25 07:15:00,75.334
2026-01-25 07:30:00,75.508
2026-01-25 07:45:00,75.705
2026-01-25 08:00:00,75.924
2026-01-25 08:15:00,76.168
2026-01-25 08:30:00,76.436
2026-01-25 08:45:00,76.731
2026-01-25 09:00:00,77.051
2026-01-25 09:15:00,77.397
2026-01-25 09:30:00,77.769
2026-01-25 09:45:00,78.166
2026-01-25 10:00:00,78.587
2026-01-25 10:15:00,79.028
2026-01-25 10:30:00,79.489
2026-01-25 10:45:00,79.966
2026-01-25 11:00:00,80.456
2026-01-25 11:15:00,80.954
2026-01-25 11:30:00,81.457
2026-01-25 11:45:00,81.958
2026-01-25 12:00:00,82.454
2026-01-25 12:15:00,82.938
2026-01-25 12:30:00,83.406
2026-01-25 12:45:00,83.85
2026-01-25 13:00:00,84.266
2026-01-25 13:15:00,84.647
2026-01-25 13:30:00,84.99
2026-01-25 13:45:00,85.289
2026-01-25 14:00:00,85.54
2026-01-25 14:15:00,85.739
2026-01-25 14:30:00,85.883
2026-01-25 14:45:00,85.97
2026-01-25 15:00:00,86.0
2026-01-25 15:15:00,85.97
2026-01-25 15:30:00,85.883
2026-01-25 15:45:00,85.739
2026-01-25 16:00:00,85.54
2026-01-25 16:15:00,85.289
2026-01-25 16:30:00,84.99
2026-01-25 16:45:00,84.647
2026-01-25 17:00:00,84.266
2026-01-25 17:15:00,83.85
2026-01-25 17:30:00,83.406
2026-01-25 17:45:00,82.938
2026-01-25 18:00:00,82.454
2026-01-25 18:15:00,81.958
2026-01-25 18:30:00,81.457
2026-01-25 18:45:00,80.954
2026-01-25 19:00:00,80.456
2026-01-25 19:15:00,79.966
2026-01-25 19:30:00,79.489
2026-01-25 19:45:00,79.028
2026-01-25 20:00:00,78.587
2026-01-25 20:15:00,78.166
2026-01-25 20:30:00,77.769
2026-01-25 20:45:00,77.397
2026-01-25 21:00:00,77.051
2026-01-25 21:15:00,76.731
2026-01-25 21:30:00,76.436
2026-01-25 21:45:00,76.168
2026-01-25 22:00:00,75.924
2026-01-25 22:15:00,75.705
2026-01-25 22:30:00,75.508
2026-01-25 22:45:00,75.334
2026-01-25 23:00:00,75.179
2026-01-25 23:15:00,75.043
2026-01-25 23:30:00,74.924
2026-01-25 23:45:00,74.821
2026-01-26 00:00:00,67.726
2026-01-26 00:15:00,67.726
2026-01-26 00:30:00,67.727
2026-01-26 00:45:00,67.728
2026-01-26 01:00:00,67.729
2026-01-26 01:15:00,67.73
2026-01-26 01:30:00,67.732
2026-01-26 01:45:00,67.734
2026-01-26 02:00:00,67.737
2026-01-26 02:15:00,67.741
2026-01-26 02:30:00,67.745
2026-01-26 02:45:00,67.751
2026-01-26 03:00:00,67.758
2026-01-26 03:15:00,67.767
2026-01-26 03:30:00,67.778
2026-01-26 03:45:00,67.792
2026-01-26 04:00:00,67.809
2026-01-26 04:15:00,67.83
2026-01-26 04:30:00,67.854
2026-01-26 04:45:00,67.884
2026-01-26 05:00:00,67.92
2026-01-26 05:15:00,67.963
2026-01-26 05:30:00,68.014
2026-01-26 05:45:00,68.073
2026-01-26 06:00:00,68.143
2026-01-26 06:15:00,68.225
2026-01-26 06:30:00,68.319
2026-01-26 06:45:00,68.427
2026-01-26 07:00:00,68.551
2026-01-26 07:15:00,68.692
2026-01-26 07:30:00,68.852
2026-01-26 07:45:00,69.031
2026-01-26 08:00:00,69.231
2026-01-26 08:15:00,69.453
2026-01-26 08:30:00,69.698
2026-01-26 08:45:00,69.966
2026-01-26 09:00:00,70.258
2026-01-26 09:15:00,70.574
2026-01-26 09:30:00,70.913
2026-01-26 09:45:00,71.275
2026-01-26 10:00:00,71.658
2026-01-26 10:15:00,72.061
2026-01-26 10:30:00,72.482
2026-01-26 10:45:00,72.917
2026-01-26 11:00:00,73.363
2026-01-26 11:15:00,73.817
2026-01-26 11:30:00,74.276
2026-01-26 11:45:00,74.733
2026-01-26 12:00:00,75.185
2026-01-26 12:15:00,75.627
2026-01-26 12:30:00,76.052
2026-01-26 12:45:00,76.458
2026-01-26 13:00:00,76.837
2026-01-26 13:15:00,77.185
2026-01-26 13:30:00,77.497
2026-01-26 13:45:00,77.77
2026-01-26 14:00:00,77.999
2026-01-26 14:15:00,78.18
2026-01-26 14:30:00,78.311
2026-01-26 14:45:00,78.391
2026-01-26 15:00:00,78.418
2026-01-26 15:15:00,78.391
2026-01-26 15:30:00,78.311
2026-01-26 15:45:00,78.18
2026-01-26 16:00:00,77.999
2026-01-26 16:15:00,77.77
2026-01-26 16:30:00,77.497
2026-01-26 16:45:00,77.185
2026-01-26 17:00:00,76.837
2026-01-26 17:15:00,76.458
2026-01-26 17:30:00,76.052
2026-01-26 17:45:00,75.627
2026-01-26 18:00:00,75.185
2026-01-26 18:15:00,74.733
2026-01-26 18:30:00,74.276
2026-01-26 18:45:00,73.817
2026-01-26 19:00:00,73.363
2026-01-26 19:15:00,72.917
2026-01-26 19:30:00,72.482
2026-01-26 19:45:00,72.061
2026-01-26 20:00:00,71.658
2026-01-26 20:15:00,71.275
2026-01-26 20:30:00,70.913
2026-01-26 20:45:00,70.574
2026-01-26 21:00:00,70.258
2026-01-26 21:15:00,69.966
2026-01-26 21:30:00,69.698
2026-01-26 21:45:00,69.453
2026-01-26 22:00:00,69.231
2026-01-26 22:15:00,69.031
2026-01-26 22:30:00,68.852
2026-01-26 22:45:00,68.692
2026-01-26 23:00:00,68.551
2026-01-26 23:15:00,68.427
2026-01-26 23:30:00,68.319
2026-01-26 23:45:00,68.225
2026-01-27 00:00:00,64.577
2026-01-27 00:15:00,64.577
2026-01-27 00:30:00,64.578
2026-01-27 00:45:00,64.579
2026-01-27 01:00:00,64.58
2026-01-27 01:15:00,64.581
2026-01-27 01:30:00,64.583
2026-01-27 01:45:00,64.585
2026-01-27 02:00:00,64.588
2026-01-27 02:15:00,64.591
2026-01-27 02:30:00,64.595
2026-01-27 02:45:00,64.601
2026-01-27 03:00:00,64.608
2026-01-27 03:15:00,64.616
2026-01-27 03:30:00,64.627
2026-01-27 03:45:00,64.64
2026-01-27 04:00:00,64.656
2026-01-27 04:15:00,64.676
2026-01-27 04:30:00,64.7
2026-01-27 04:45:00,64.728
2026-01-27 05:00:00,64.762
2026-01-27 05:15:00,64.803
2026-01-27 05:30:00,64.852
2026-01-27 05:45:00,64.908
2026-01-27 06:00:00,64.975
2026-01-27 06:15:00,65.053
2026-01-27 06:30:00,65.142
2026-01-27 06:45:00,65.246
2026-01-27 07:00:00,65.364
2026-01-27 07:15:00,65.498
2026-01-27 07:30:00,65.65
2026-01-27 07:45:00,65.821
2026-01-27 08:00:00,66.012
2026-01-27 08:15:00,66.224
2026-01-27 08:30:00,66.457
2026-01-27 08:45:00,66.713
2026-01-27 09:00:00,66.991
2026-01-27 09:15:00,67.293
2026-01-27 09:30:00,67.616
2026-01-27 09:45:00,67.961
2026-01-27 10:00:00,68.327
2026-01-27 10:15:00,68.711
2026-01-27 10:30:00,69.112
2026-01-27 10:45:00,69.526
2026-01-27 11:00:00,69.952
2026-01-27 11:15:00,70.385
2026-01-27 11:30:00,70.822
2026-01-27 11:45:00,71.258
2026-01-27 12:00:00,71.689
2026-01-27 12:15:00,72.11
2026-01-27 12:30:00,72.516
2026-01-27 12:45:00,72.903
2026-01-27 13:00:00,73.264
2026-01-27 13:15:00,73.596
2026-01-27 13:30:00,73.894
2026-01-27 13:45:00,74.154
2026-01-27 14:00:00,74.372
2026-01-27 14:15:00,74.545
2026-01-27 14:30:00,74.67
2026-01-27 14:45:00,74.746
2026-01-27 15:00:00,74.772
2026-01-27 15:15:00,74.746
2026-01-27 15:30:00,74.67
2026-01-27 15:45:00,74.545
2026-01-27 16:00:00,74.372
2026-01-27 16:15:00,74.154
2026-01-27 16:30:00,73.894
2026-01-27 16:45:00,73.596
2026-01-27 17:00:00,73.264
2026-01-27 17:15:00,72.903
2026-01-27 17:30:00,72.516
2026-01-27 17:45:00,72.11
2026-01-27 18:00:00,71.689
2026-01-27 18:15:00,71.258
2026-01-27 18:30:00,70.822
2026-01-27 18:45:00,70.385
2026-01-27 19:00:00,69.952
2026-01-27 19:15:00,69.526
2026-01-27 19:30:00,69.112
2026-01-27 19:45:00,68.711
2026-01-27 20:00:00,68.327
2026-01-27 20:15:00,67.961
2026-01-27 20:30:00,67.616
2026-01-27 20:45:00,67.293
2026-01-27 21:00:00,66.991
2026-01-27 21:15:00,66.713
2026-01-27 21:30:00,66.457
2026-01-27 21:45:00,66.224
2026-01-27 22:00:00,66.012
2026-01-27 22:15:00,65.821
2026-01-27 22:30:00,65.65
2026-01-27 22:45:00,65.498
2026-01-27 23:00:00,65.364
2026-01-27 23:15:00,65.246
2026-01-27 23:30:00,65.142
2026-01-27 23:45:00,65.053
2026-01-28 00:00:00,73.518
2026-01-28 00:15:00,73.519
2026-01-28 00:30:00,73.519
2026-01-28 00:45:00,73.52
2026-01-28 01:00:00,73.521
2026-01-28 01:15:00,73.523
2026-01-28 01:30:00,73.525
2026-01-28 01:45:00,73.527
2026-01-28 02:00:00,73.53
2026-01-28 02:15:00,73.534
2026-01-28 02:30:00,73.539
2026-01-28 02:45:00,73.546
2026-01-28 03:00:00,73.553
2026-01-28 03:15:00,73.563
2026-01-28 03:30:00,73.575
2026-01-28 03:45:00,73.59
2026-01-28 04:00:00,73.609
2026-01-28 04:15:00,73.631
2026-01-28 04:30:00,73.658
2026-01-28 04:45:00,73.691
2026-01-28 05:00:00,73.73
2026-01-28 05:15:00,73.776
2026-01-28 05:30:00,73.831
2026-01-28 05:45:00,73.896
2026-01-28 06:00:00,73.972
2026-01-28 06:15:00,74.06
2026-01-28 06:30:00,74.162
2026-01-28 06:45:00,74.28
2026-01-28 07:00:00,74.414
2026-01-28 07:15:00,74.567
2026-01-28 07:30:00,74.74
2026-01-28 07:45:00,74.935
2026-01-28 08:00:00,75.152
2026-01-28 08:15:00,75.393
2026-01-28 08:30:00,75.659
2026-01-28 08:45:00,75.95
2026-01-28 09:00:00,76.267
2026-01-28 09:15:00,76.61
2026-01-28 09:30:00,76.978
2026-01-28 09:45:00,77.371
2026-01-28 10:00:00,77.787
2026-01-28 10:15:00,78.225
2026-01-28 10:30:00,78.681
2026-01-28 10:45:00,79.153
2026-01-28 11:00:00,79.638
2026-01-28 11:15:00,80.131
2026-01-28 11:30:00,80.628
2026-01-28 11:45:00,81.125
2026-01-28 12:00:00,81.615
2026-01-28 12:15:00,82.095
2026-01-28 12:30:00,82.557
2026-01-28 12:45:00,82.997
2026-01-28 13:00:00,83.409
